,date,id,link,categories,authorship,tags,unique_entities,author.name,time_step,sentiment_score
1393,2022-09-03 09:25:03,2103131,https://www.rappler.com/business/g7-finance-ministers-agree-impose-russian-oil-price-cap-september-2-2022/,"[621, 622, 624]",[5083],"[2160, 1203, 17355]","['Volodymyr Zelenskiy', 'Dmitry Peskov', 'Janet Yellen', 'Bruno Le Maire', 'Christian Lindner', 'Vladimir Putin', 'Oleg Ustenko']",,8,0.0131081649831649
1394,2022-09-03 09:40:09,2103142,https://www.rappler.com/business/unemployment-rate-united-states-august-2022/,"[621, 622]",[5083],"[1870, 2799, 2665, 1872]","['Ryan Sweet', 'Yung Yu Ma', 'Conrad DeQuadros', 'Jerome Powell', 'Michael Feroli']",,8,0.0646331064265847
1395,2022-09-03 10:00:07,2103158,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-2-2022/,"[621, 626]",[5083],"[2625, 2181]","['Martin Moryson', 'Janet Yellen', 'Shunichi Suzuki', 'Jerome Powell', 'Giles Coghlan']",,8,0.0310114838864838
1396,2022-09-03 10:20:00,2103198,https://www.rappler.com/business/incoming-starbucks-ceo-laxman-narasimhan-bring-consumer-insight-coffee-culture/,"[621, 625]",[5083],"[2850, 1453]","['Howard Schultz', 'Kevin Johnson', 'Charles Tribbett III', 'Jack Martin', 'Eamonn Ferry', 'Bruno Monteyne', 'Laxman Narasimhan', 'Nicandro Durante', ""Patricia O'Hayer""]",,8,0.111666933889156
1397,2022-09-03 10:50:51,2103216,https://www.rappler.com/business/explainer-germany-nuclear-power-plants-operations-energy-crisis/,"[621, 622, 624]",[5083],"[2716, 1127, 17355]","['Angela Merkel', 'Leonhard Birnbaum', 'Markus Krebber', 'Thomas Kusterer']",,8,-0.000115239698573
1398,2022-09-05 10:45:08,2104161,https://www.rappler.com/business/pagcor-reinstates-ousted-okada-manila-board/,"[621, 625, 16490]",[4952],"[2301, 264, 3356]","['Okada Manila', 'Okada Manila', 'Crispin Remulla', 'Kenshi Asano', 'Kazuo Okada', 'Roderick Consolacion', 'Antonio Cojuangco', 'Kazuo Okada', 'Alejandro Tengco', 'Dindo Espeleta III']",Ralf Rivas,8,0.0300876108018965
1399,2022-09-05 13:30:00,2106388,https://www.rappler.com/business/jpmorgan-readies-overseas-retail-expansion-with-german-hiring-spree/,"[621, 625, 626]",[5083],"[2469, 1127]","['Nils Wilm', 'Jamie Dimon', 'Sanoke Viswanathan', 'Achim Oelgarth']",,8,0.0308810507674144
1400,2022-09-05 17:15:30,2104532,https://www.rappler.com/business/philippine-peso-us-dollar-exchange-rate-september-5-2022/,"[621, 622, 16490]",[4952],"[2625, 2606]","['Michael Ricafort', 'Luis Limlingan']",Ralf Rivas,8,0.0123813131313131
1401,2022-09-05 21:00:00,2104746,https://www.rappler.com/business/europe-benchmark-gas-price-september-5-2022/,"[621, 622, 624]",[5083],"[2716, 2299, 1203, 17355]","['Olaf Scholz', 'James Huckstepp', 'Klaus Mueller', 'Jacob Mandel']",,8,-0.0088388723544973
1402,2022-09-05 21:20:00,2104757,https://www.rappler.com/business/russia-blames-europe-gas-crisis-warns-west-oil-retaliation-september-5-2022/,"[621, 622, 624]",[5083],"[2716, 2299, 1203, 17355]","['Dmitry Peskov', 'Vladimir Putin']",,8,0.0536052554530815
1403,2022-09-06 09:55:13,2104874,https://www.rappler.com/business/opec-allies-ministerial-meeting-september-2022-oil-output-policy/,"[621, 622, 624]",[5083],[2160],"['Raad AlKadiri', 'Matthew Holland', 'Joe Biden', 'Craig Erlam', 'Tamas Varga', 'Giovanni Staunovo', 'Benchmark Brent', 'Alexander Novak']",,8,-0.0016685563114134
1404,2022-09-06 10:15:00,2104906,https://www.rappler.com/business/volkswagen-triggers-landmark-porsche-initial-public-offering-plan-defying-market-doubts/,"[621, 625, 626]",[5083],"[2191, 2520, 2181]","['Hendrik Schmidt', 'Aston Martin', 'Ingo Speich']",,8,0.0762440733869305
1405,2022-09-06 11:25:00,2104994,https://www.rappler.com/business/germany-keeps-nuclear-reactors-standby-weather-gas-crisis-september-2022/,"[621, 622, 624]",[5083],"[2716, 1127, 17355]","['Robert Habeck', 'Angela Merkel', 'Steffen Bilger', 'Johannes Vogel', 'Vladimir] Putin']",,8,0.0005208333333333
1406,2022-09-06 11:50:00,2105210,https://www.rappler.com/business/unicredit-sets-out-aid-package-italy-clients-surging-prices-september-2022/,"[621, 625, 626]",[5083],"[2469, 1146]","['Andrea Orcel', 'Remo Taricani']",,8,0.0551136363636363
1407,2022-09-06 12:10:00,2105264,https://www.rappler.com/business/opec-gives-saudi-arabia-chairman-power-intervene-address-market-developments/,"[621, 622, 624]",[5083],"[2160, 1211]","['Benchmark Brent', 'Prince Abdulaziz bin Salman al Saud']",,8,-0.0406084656084656
1408,2022-09-06 21:00:04,2105389,https://www.rappler.com/business/explainer-britain-liz-truss-promises-unshackle-city-london-financial-sector/,"[621, 622, 624]",[5083],"[1566, 1241]","['Iain Duncan Smith', 'Andrew Bailey', 'Liz Truss']",,8,0.0763284632034632
1409,2022-09-06 21:20:00,2105544,https://www.rappler.com/business/ample-world-rice-supplies-cushion-impact-pakistan-china-crop-losses/,"[621, 624]",[5083],"[2531, 2551, 2513, 1192]","['Tang Renjian', 'Peter Clubb']",,8,0.0433718253968253
1410,2022-09-06 21:40:00,2105550,https://www.rappler.com/business/timeline-volkswagen-porsche-history-initial-public-offering/,"[621, 625]",[5083],"[2191, 2520]","['Wolfgang Porsche', 'Martin Winterkorn', 'Ferdinand Piech', 'Wendelin Wiedeking', 'Bernd Pischetsrieder']",,8,0.0574697871572871
1411,2022-09-07 08:25:00,2105847,https://www.rappler.com/business/russia-questions-united-nations-brokered-grain-fertilizer-export-deal-september-6-2022/,"[621, 622]",[5083],"[2531, 2513, 1203, 17355]","['Denis Manturov', 'Sergei Lavrov', 'Vassily Nebenzia', 'Stephane Dujarric']",,8,-0.003395061728395
1412,2022-09-07 09:50:00,2105645,https://www.rappler.com/business/ukraine-zelenskiy-rings-new-york-stock-exchange-bell-seeks-foreign-investment-september-2022/,"[621, 622, 626]",[5083],"[1870, 2666, 17355, 2181, 1239]","['Volodymyr Zelenskiy', 'Yulia Svyrydenko']",,8,0.0458143939393939
1413,2022-09-07 10:15:32,2105669,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-6-2022/,"[621, 626]",[5083],[2181],"['Tom di Galoma', ""Liz Truss'""]",,8,0.0340659196127946
1414,2022-09-07 10:40:00,2105698,https://www.rappler.com/business/industry-bodies-say-dutch-bakeries-face-threat-closure-energy-costs-surge/,"[621, 624]",[5083],"[1453, 1185]","['Wim Kannegieter', 'Marie Helene Zengerink']",,8,0.10031328320802
1415,2022-09-07 15:45:50,2105863,https://www.rappler.com/business/sri-lanka-has-international-monetary-fund-deal-courts-china-india/,"[621, 622]",[5083],"[2551, 1870, 2588, 1140, 2394, 2439]","['Sanjeewa Fernando', 'Ranil Wickremesinghe', 'Gotabaya Rajapaksa', 'Peter Breuer', 'David Beers', 'Charles Robertson']",,8,0.0333048530416951
1416,2022-09-07 16:05:00,2105916,https://www.rappler.com/business/britain-chancellor-exchequer-kwasi-kwarteng-profile/,"[621, 622]",[5083],"[1870, 1241]","['Boris Johnson', 'Rishi Sunak', 'Liz Truss', 'Jill Rutter', 'Kwasi Kwarteng']",,8,0.072753091135444
1417,2022-09-07 16:25:18,2105982,https://www.rappler.com/business/russia-vtb-says-capitalization-banking-sector-likely-not-needed/,"[621, 625, 626]",[5083],"[2469, 1203, 17355]","['Maxim Reshetnikov', 'Igor Shuvalov', 'Andrei Kostin']",,8,0.0366788766788766
1418,2022-09-07 19:45:04,2106074,https://www.rappler.com/business/britain-oil-gas-producers-call-more-investment-ease-energy-crunch/,"[621, 624]",[5083],"[2716, 2160, 1241]","['Amjad Bseisu', 'Ross Dornan', 'Liz Truss', 'Mike Childs']",,8,0.050484638047138
1419,2022-09-07 20:00:08,2106182,https://www.rappler.com/business/sri-lanka-fishermen-say-no-kerosene-food-economic-crisis/,"[621, 622, 624]",[5083],"[2531, 1870, 2439]","['Sri Lankan rupees', 'Peter Jayem Alan', 'Sarath Chandranayaka', 'Joseph Campbell', 'Raja Cruz', 'Kanchana Wijesekera', 'Ebert Rajeevan']",,8,0.0359366490996925
1420,2022-09-07 20:50:00,2106214,https://www.rappler.com/business/german-gref-says-russia-largest-lender-sberbank-on-track-profitability/,"[621, 625, 626]",[5083],"[2469, 1203, 17355]","['Maxim Reshetnikov', 'Andrei Kostin', 'German Gref']",,8,0.0473620129870129
1421,2022-09-07 21:10:00,2106228,https://www.rappler.com/business/united-states-backs-sri-lanka-debt-restructuring-effort/,"[621, 622]",[5083],"[1870, 2588, 2439, 2665]","['Janet Yellen', 'Gotabaya Rajapaksa', 'Ranil Wickremesinghe']",,8,0.02325
1422,2022-09-07 21:30:00,2106237,https://www.rappler.com/business/east-timor-prods-australia-long-stalled-greater-sunrise-gas-project/,"[621, 622, 624]",[5083],"[3155, 2716]","['Anthony Albanese', 'Jose Ramos Horta']",,8,0.072754329004329
1423,2022-09-07 22:10:00,2106252,https://www.rappler.com/business/european-union-plans-cap-russian-gas-price-putin-warns-west-winter-freeze-september-7-2022/,"[621, 622, 624]",[5083],"[2716, 2299, 2160, 1203, 17355]","['Ursula von der Leyen', 'Liz Truss', 'Vladimir Putin', 'Kristian Ruby']",,8,0.0115959595959595
1424,2022-09-07 22:30:00,2106277,https://www.rappler.com/business/russia-vladimir-putin-speech-eastern-economic-forum-2022/,"[621, 622]",[5083],"[1870, 1203, 17355]","['Xi Jinping', 'Li Zhanshu', 'Vladimir Putin']",,8,0.017758688071188
1425,2022-09-07 22:50:00,2106394,https://www.rappler.com/business/japan-travel-curbs-choke-off-chance-tourism-recovery-weak-yen/,"[621, 622, 624]",[5083],"[2625, 2522, 1148]","['Koji Masumura', 'Masakazu Tokura', 'Fumio Kishida', 'Hirokazu Matsuno']",,8,0.0759895833333333
1426,2022-09-08 09:40:18,2106402,https://www.rappler.com/business/updates-global-currencies-foreign-exchange-rates-september-7-2022/,"[621, 622]",[5083],[2625],"['Hirokazu Matsuno', 'Erik Nelson', 'Alan Ruskin']",,8,0.0765769333547111
1427,2022-09-08 10:00:00,2106460,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-7-2022/,"[621, 626]",[5083],"[2160, 2181]","['Quincy Krosby', 'Liz Truss', 'Jerome Powell']",,8,0.0526164344914344
1428,2022-09-08 13:49:25,2106546,https://www.rappler.com/business/senate-blue-ribbon-committee-report-sugar-importation-mess/,"[621, 622, 16490]",[4952],"[1417, 1452, 1771]","['bodegang asukal', 'hindi naman kumita', 'Roland BeltranFormer Sugar Board', 'Ferdinand Marcos Jr', 'Leocadio Sebastian', 'Vic Rodriguez', 'Risa Hontiveros', 'Francis Tolentino', 'Baka ma Sebastian', 'Gerard Mosquera', 'Hermenegildo Serafica', 'Aurelio Gerardo Valderrama Jr']",Ralf Rivas,8,0.0061127645502645
1429,2022-09-08 16:55:31,2106720,https://www.rappler.com/business/europe-banks-dim-lights-brace-winter-blackout-energy-crisis/,"[621, 625, 626]",[5083],"[2716, 2299, 2469, 17355]","['Avi Schnurr', 'Gianluca Pescaroli']",,8,0.0400573788073788
1430,2022-09-08 17:25:00,2106807,https://www.rappler.com/business/explainer-japan-currency-intervention-combat-weak-yen/,"[621, 622]",[5083],"[2625, 1148]","['Shunichi Suzuki', 'Hirokazu Matsuno']",,8,0.0515145502645502
1431,2022-09-08 18:10:22,2106862,https://www.rappler.com/business/egypt-faces-currency-conundrum-chases-international-monetary-fund-loan/,"[621, 622]",[5083],"[2625, 1114, 2394, 2555]","['Mohamed Maait', 'Hassan Abdalla', 'Farouk Soussa', 'Carla Slim', 'Tarek Amer']",,8,0.0495338804713804
1432,2022-09-08 18:35:29,2106887,https://www.rappler.com/business/ukraine-sailor-permits-seen-crucial-grain-exports-global-shipping/,"[621, 624]",[5083],"[2513, 2839, 17355, 1239]","['Viktor Vyshnov', 'Andriy Demchenko', 'Stephen Cotton', 'Denys Shmyhal', 'Natalie Shaw']",,8,0.0026984126984126
1433,2022-09-08 19:00:00,2107032,https://www.rappler.com/business/no-tulips-from-amsterdam-gas-crisis-hits-dutch-greenhouses/,"[621, 624]",[5083],"[2531, 2716, 1185]","['Pieter Wijnen', 'Michel van Schie', 'Cindy van Rijswick', 'Van Rijswick']",,8,0.0616904053287981
1434,2022-09-08 19:25:00,2107036,https://www.rappler.com/business/labor-shortages-set-up-malaysia-palm-oil-losses-2022/,"[621, 624]",[5083],"[2531, 1168, 2818]","['Saravanan Murugan', 'Joseph Tek']",,8,-0.0072601794340924
1435,2022-09-08 19:50:00,2107043,https://www.rappler.com/business/general-motors-targets-china-urban-rich-with-luxury-imports/,"[621, 625]",[5083],"[2191, 2551]","['Julian Blissett', 'Chee Kiang Lim', 'Felix Weller', 'William Durant']",,8,0.0954140304140304
1436,2022-09-08 20:13:46,2106948,https://www.rappler.com/business/court-appeals-tells-pagcor-do-not-muddle-okada-manila-proceedings/,"[621, 625]",[4999],"[2907, 264, 3356]","['Tonyboy Cojuangco', 'Okada Manila', 'Okada Manila', 'Kazuo Okada', 'Okada Manila International', 'Jesus Crispin Remulla']",,8,-0.015391156462585
1437,2022-09-08 20:50:00,2107147,https://www.rappler.com/business/ukraine-monetary-policy-september-2022/,"[621, 622]",[5083],"[2540, 1870, 17355, 1239]","['Serhiy Nikolaychuk', 'Volodymyr Zelenskiy']",,8,0.081560606060606
1438,2022-09-08 21:10:00,2108012,https://www.rappler.com/business/india-says-importing-russian-oil-part-inflation-management/,"[621, 622]",[5083],"[1870, 2513, 1140, 1203, 17355]","['Narendra Modi', 'Nirmala Sitharaman']",,8,-0.0425275482093663
1439,2022-09-09 08:20:22,2107053,https://www.rappler.com/business/britain-liz-truss-plan-energy-prices-september-2022/,"[621, 622, 624]",[5083],"[2716, 1870, 1241]","['Boris Johnson', 'Hugh Gimber', 'Liz Truss', 'Kwasi Kwarteng']",,8,0.0766018377047789
1440,2022-09-09 08:50:00,2107142,https://www.rappler.com/business/european-central-bank-monetary-policy-gdp-inflation-forecasts-september-2022/,"[621, 622]",[5083],"[2540, 2299, 1870]","['Christine Lagarde', 'Jorg Kramer']",,8,0.0458529274223718
1441,2022-09-09 09:50:56,2107206,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-8-2022/,"[621, 626]",[5083],[2181],"['Oliver Pursche', 'Peter Cardillo', 'Charles Evans', 'Jerome Powell']",,8,0.0845776064213564
1442,2022-09-09 10:15:22,2107227,https://www.rappler.com/business/french-glassmaker-duralex-stops-production-over-energy-costs-2022/,"[621, 625]",[5083],"[2716, 1123, 3059]","['Francois Marciano', 'Guillaume Bourbon', 'Jose Luis Llacuna']",,8,-0.0185978835978836
1443,2022-09-09 19:03:29,2107713,https://www.rappler.com/business/charts-weak-peso-high-prices-shortages-test-marcos-jr-economic-agenda/,"[621, 622]",[4952],"[2606, 3089, 18036, 1452]","['Imee Marcos', 'Ferdinand Marcos Jr']",Ralf Rivas,8,-0.0181410256410256
1444,2022-09-10 09:15:24,2108050,https://www.rappler.com/business/eurozone-finance-ministers-meeting-september-9-2022-fiscal-monetary-policy-inflation/,"[621, 622]",[5083],"[2299, 1870]","['Christine Lagarde', 'Paschal Donohoe', 'Paolo Gentiloni']",,8,-0.0054271708683473
1445,2022-09-10 09:30:11,2108058,https://www.rappler.com/business/france-anvol-says-european-union-imports-ukrainian-chicken-soar-after-quota-lifted/,"[621, 624]",[5083],"[2531, 2299, 1123, 2513, 17355, 1239]","['John Rich', 'Gilles Huttepain']",,8,0.0516458333333333
1446,2022-09-10 09:50:00,2108067,https://www.rappler.com/business/bank-of-england-delays-rate-decision-meeting-queen-elizabeth-death-september-2022/,"[621, 622]",[5083],"[2540, 1870, 18306, 1241]","['Ellie Henderson', 'Liz Truss', 'Kwasi Kwarteng']",,8,0.0801091269841269
1447,2022-09-10 10:25:00,2108100,https://www.rappler.com/business/european-union-finance-ministers-back-ukraine-loan-discuss-options-september-9-2022/,"[621, 622]",[5083],"[2299, 2555, 17355, 1239]","['Valdis Dombrovski', 'Zbynek Stanjura']",,8,0.0304258241758241
1448,2022-09-10 10:45:00,2108116,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-9-2022/,"[621, 626]",[5083],[2181],"['Greg Anderson', 'Jake Dollarhide', 'Christopher Waller', 'Jerome Powell']",,8,0.0886633132399261
1449,2022-09-11 23:00:00,2108893,https://www.rappler.com/business/canada-real-problem-retirement-not-job-losses/,"[621, 622]",[5083],"[2558, 2792, 1870]","['Cathryn Hoy', 'Jimmy Jean', 'Tony Reeder']",,8,0.1775597687634725
1450,2022-09-12 10:40:06,2109003,https://www.rappler.com/business/fernando-zobel-de-ayala-resignation-companies-september-2022/,"[621, 625, 16490]",[4999],[2627],"['Fernando Zobel de Ayala', 'Jaime Augusto Zobel de Ayala', 'Cezar Consing']",,8,0.1159722222222222
1451,2022-09-12 21:20:03,2109375,https://www.rappler.com/business/winds-change-shift-germany-economic-power-northwards/,"[621, 622]",[5083],"[2716, 1127, 1870]","['Hanno Kempermann', 'Manuela Schwesig', 'Markus Soeder', 'Jesper Wigardt', 'Annalena Baerbock']",,8,0.0873259943181818
1452,2022-09-12 21:40:00,2109386,https://www.rappler.com/business/gross-domestic-product-united-kingdom-july-2022/,"[621, 622]",[5083],"[1870, 1241]","['Paul Dales', 'Liz Truss', 'Jake Finney', 'Samuel Tombs']",,8,-0.0224446849446849
1453,2022-09-12 22:00:00,2109397,https://www.rappler.com/business/gusher-pandemic-aid-averted-global-depression-but-left-bad-hangover/,"[621, 622]",[5083],"[1416, 1870, 1872]","['Haonan Zhou', 'Jonathan Parker', 'Joe Biden', 'Wally Adeyemo', 'Maurice Obstfeld', 'Gita Gopinath', 'Karen Dynan', 'Agustin Carstens']",,8,0.1513860368027034
1454,2022-09-12 22:40:00,2109423,https://www.rappler.com/business/this-might-hurt-tectonic-plates-global-economy-shift/,"[621, 622]",[5083],[1870],"['Charles Goodhart', 'Kristalina Georgieva', 'Douglas Irwin', 'George W Bush', 'Manoj Pradhan', 'Agustin Carstens', 'Thomas Barkin']",,8,0.0769926533161827
1455,2022-09-13 09:05:54,2109617,https://www.rappler.com/business/european-union-eyes-levy-fossil-fuel-firms-help-consumers-survive-energy-crisis/,"[621, 622, 624]",[5083],"[2716, 2299, 17355]","['Paul Dales', 'Ursula von der Leyen', 'Dmitry Peskov', 'Bruno Le Maire', 'Jonas Gahr Stoere']",,8,0.0082850529100529
1456,2022-09-13 09:25:00,2109646,https://www.rappler.com/business/global-reinsurers-see-inflation-russia-ukraine-war-driving-higher-rates-2022/,"[621, 624]",[5083],[2762],"['Moses Ojeisekhoba', 'Jean Jacques Henchoz']",,8,0.1168377976190476
1457,2022-09-13 09:50:00,2109653,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-12-2022/,"[621, 626]",[5083],"[2625, 2160, 2181]","['Robert Pavlik', ""Michael O'Rourke""]",,8,0.0043247287691732
1458,2022-09-13 10:35:40,2109696,https://www.rappler.com/business/britain-grocers-lure-workers-free-food-store-discounts/,"[621, 625]",[5083],"[2792, 2650, 1241]","['John Lewis', 'Linda Ellett']",,8,0.1577991452991453
1459,2022-09-13 22:00:00,2110208,https://www.rappler.com/business/unemployment-rate-united-kingdom-may-july-2022/,"[621, 622]",[5083],"[1870, 2799, 1241]","['Liz Truss', 'Jack Kennedy', 'James Smith']",,8,0.0716323452781786
1460,2022-09-13 22:20:18,2110228,https://www.rappler.com/business/russian-brewers-tap-local-market-hops-foreign-supplies-dry-up/,"[621, 624]",[5083],"[1453, 1203, 17355]","['Vyacheslav Vetelev', 'Vadim Deshyovkin', 'Sergei Baranov']",,8,0.1086756625727213
1461,2022-09-14 09:33:15,2110371,https://www.rappler.com/business/marcos-jr-orders-all-sugar-output-local-use-approves-imports-september-2022/,"[621, 622, 624]",[4952],"[16969, 18036, 1452]","['Mitzi Magwag', 'Domingo Panganiban', 'Ferdinand Marcos Jr', 'Leocadio Sebastian', 'Pablo Azcona', 'Hermenegildo Serafica', 'Aurelio Valderrama Jr', 'David Alba', 'Roland Beltran', 'Victor Rodriguez']",Ralf Rivas,8,-0.029569464352073
1462,2022-09-14 10:00:12,2110401,https://www.rappler.com/business/germany-european-union-race-fix-energy-crisis/,"[621, 622, 624]",[5083],"[2716, 2299, 1127, 17355]","['Achim Wambach', 'Olaf Scholz']",,8,-0.0076945724526369
1463,2022-09-14 10:30:34,2110416,https://www.rappler.com/business/inflation-rate-united-states-august-2022/,"[621, 622]",[5083],"[1870, 2665, 1872]","['Sal Guatieri', 'Sarah House', 'Joe Biden', 'Charlie Ripley', 'Jerome Powell', 'Sung Won Sohn']",,8,0.1308235129068462
1464,2022-09-14 10:50:16,2110435,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-13-2022/,"[621, 626]",[5083],"[2625, 2181]","['Mauricio Agudelo', 'Charlie Brown', 'Edward Jones', 'Andrew Kelly', 'Terry Sandven', 'Greg Bassuk', 'Mona Mahajan']",,8,0.0095905129728659
1465,2022-09-14 11:15:18,2110483,https://www.rappler.com/business/indian-states-step-up-relief-measures-households-battling-inflation-september-2022/,"[621, 622]",[5083],"[1870, 1140]","['Prasanna Acharya', 'Jessy George', 'Narendra Modi', 'Ashok Gehlot', 'Gireesh Kumar']",,8,0.0285482804232804
1466,2022-09-14 11:45:00,2110518,https://www.rappler.com/business/imf-kristalina-georgieva-volodymyr-zelenskiy-discuss-ways-boost-ukraine-funds-september-2022/,"[621, 622]",[5083],"[2394, 2555, 17355, 1239]","['Kristalina Georgieva', 'Alfred Kammer', 'Volodymyr Zelenskiy', 'Kyrylo Shevchenko', 'Denys Shmyhal', 'Julie Kozack']",,8,0.173692537621109
1467,2022-09-14 15:46:01,2110545,https://www.rappler.com/business/canva-launches-docs-website-maker-new-features-2022/,"[621, 625, 732]",[4952],[18312],"['Melanie Perkins', 'Cliff Obrecht']",Ralf Rivas,8,0.1093318112663351
1468,2022-09-14 16:35:26,2110786,https://www.rappler.com/business/china-reaps-energy-windfall-west-shuns-russian-supplies/,"[621, 622, 624]",[5083],"[2551, 2716, 1203, 17355]","['Zhuwei Wang', 'Tilak Doshi', 'Saul Kavonic', 'Xi Jinping', 'Vladimir Putin']",,8,0.0574824134199134
1469,2022-09-14 17:30:13,2110858,https://www.rappler.com/business/how-norway-oil-company-equinor-exited-russia-move-fast-sell-cheap/,"[621, 625]",[5083],"[2160, 1203, 17355]","['Vladimir Putin', 'Igor Sechin']",,8,0.0600869809203142
1470,2022-09-14 20:25:35,2110991,https://www.rappler.com/business/china-poised-shake-up-economic-leadership-reformers-bow-out/,"[621, 622]",[5083],"[2551, 1871, 1870]","['Wang Yang', 'Li Qiang', 'Xi Jinping', 'Li Keqiang', 'Chen Miner', 'Joerg Wuttke', 'Hu Chunhua', 'Guo Shuqing', 'Bert Hofman']",,8,0.0408961473197584
1471,2022-09-14 20:55:00,2111015,https://www.rappler.com/business/united-states-move-billions-afghanistan-central-bank-assets-swiss-based-trust/,"[621, 622]",[5083],"[1065, 2540, 1870, 2665]","['Shah Mehrabi', 'Anwar Ahady', 'Wally Ademeyo', 'Joe Biden', 'Scott Miller', 'Alexandra Baumann']",,8,0.0258116883116883
1472,2022-09-14 21:20:00,2111038,https://www.rappler.com/business/inflation-rate-united-kingdom-august-2022/,"[621, 622]",[5083],"[1870, 1241]","['Paul Dales', 'Liz Truss', 'Kallum Pickering']",,8,0.0478864084633315
1473,2022-09-14 23:05:11,2111110,https://www.rappler.com/business/european-union-plans-raise-funds-energy-firms-insulate-consumers-businesses/,"[621, 622, 624]",[5083],"[2716, 2299, 1203, 17355]","['Ingbert Liebing', 'Ursula von der Leyen', 'von der Leyen', 'Zongqiang Luo', 'Elisabeth Borne']",,8,0.0626649831649831
1474,2022-09-15 08:40:14,2111196,https://www.rappler.com/business/germany-edges-closer-nationalization-ailing-gas-importer-uniper/,"[621, 625, 622]",[5083],"[2716, 1127, 17355]","['Harald Seegatz', 'Klaus Dieter Maubach']",,8,0.1876570048309178
1475,2022-09-15 08:55:04,2111209,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-14-2022/,"[621, 626]",[5083],"[2625, 2181]","['Marty Walsh', 'Brian Jacobsen']",,8,0.0388864838864838
1476,2022-09-15 09:20:00,2111878,https://www.rappler.com/business/imf-kristalina-georgieva-says-central-bankers-must-be-stubborn-fighting-inflation/,"[621, 622]",[5083],"[2540, 1870, 2394]","['Francois Villeroy de Galhau', 'Kristalina Georgieva', 'Janet Yellen']",,8,0.0940727513227513
1477,2022-09-15 20:04:42,2111659,https://www.rappler.com/business/spia-consortium-bags-sangley-airport-deal/,"[621, 624]",[4999],"[2283, 1272, 168]","['Lucio Tan', 'Luis Virata']",,8,0.0512433862433862
1478,2022-09-16 09:15:00,2111856,https://www.rappler.com/business/united-states-retail-sales-august-2022/,"[621, 622]",[5083],"[1870, 2665, 1872]","['Christopher Rupkey', 'Gregory Daco', 'Rubeela Farooqi', 'Nancy Vanden Houten']",,8,0.0339148472300646
1479,2022-09-16 09:35:26,2111851,https://www.rappler.com/business/updates-global-stock-markets-currencies-oil-prices-september-15-2022/,"[621, 626]",[5083],[2181],"['Quincy Krosby', 'Scott Ladner', 'Subadra Rajappa', 'Jerome Powell']",,8,0.013469983082052
1480,2022-09-16 10:25:32,2111904,https://www.rappler.com/business/explainer-united-nations-plan-russian-ammonia-export-global-fertilizer-market/,"[621, 622, 624]",[5083],"[2513, 1203, 17355, 1239, 856]","['Tayyip Erdogan', 'Vladimir Putin', 'Antonio Guterres']",,8,-0.0181729497354497
1481,2022-09-16 18:30:00,2112094,https://www.rappler.com/business/bank-of-england-new-united-kingdom-government-risk-policy-clash/,"[621, 622]",[5083],"[2540, 1870, 1241]","['Ellie Henderson', 'Andrew Bailey', 'Liz Truss', 'Kwasi Kwarteng', 'Huw Pill', 'Julian Jessop', 'George Buckley']",,8,0.0645244533244533
1482,2022-09-16 19:40:00,2112533,https://www.rappler.com/business/gambling-giant-macau-opens-bids-casinos-genting-wildcard/,"[621, 622, 624]",[5083],"[264, 1789]","['Lei Wai Nong', 'Ben Lee', 'Sri Lim Kok Thay', 'Andre Cheong']",,8,0.1042718855218855
1483,2022-09-16 20:00:00,2112542,https://www.rappler.com/business/investors-see-unrelenting-japanese-yen-descent/,"[621, 622]",[5083],"[2625, 1870, 1148]","['Tohru Sasaki', 'Masayuki Kichikawa', 'Naka Matsuzawa', 'Shinichiro Kadota']",,8,-0.001766632996633
1484,2022-09-16 20:20:00,2112569,https://www.rappler.com/business/china-industrial-output-retail-sales-property-investment-new-home-prices-august-2022/,"[621, 622]",[5083],"[2551, 1871, 1870]","['Bruce Pang', 'Xi Jinping', 'Li Keqiang', 'Julian Evans Pritchard', 'Fu Linghui']",,8,0.0305632859204287
1485,2022-09-16 20:40:00,2112579,https://www.rappler.com/business/energy-company-call-centers-bear-brunt-germans-fury-soaring-bills/,"[621, 625]",[5083],"[2716, 1127, 2290]","['Filip Thon', 'Kerstin Andreae', 'Ingbert Liebing']",,8,0.0402715038584603
1486,2022-09-16 21:00:00,2112596,https://www.rappler.com/business/airbus-helicopters-forecast-new-orders-deliveries-2022/,"[621, 625]",[5083],[2487],"['Baker Hughes', 'Gilles Armstrong', 'Bruno Even', 'Axel Aloccio']",,8,0.0626060606060606
